 7.00000000e-01  5.39442896e-06  7.00000000e-01  1.59663920e-06  7.00000000e-01  5.94993322e-05  7.00000000e-01 -5.11029076e-16  7.00000000e-01  6.79025545e-18 
 7.10000000e-01  6.00885515e-06  7.10000000e-01  1.70964140e-06  7.10000000e-01  6.33925117e-05  7.10000000e-01 -5.31464616e-16  7.10000000e-01  7.06504606e-18 
 7.20000000e-01  6.66201212e-06  7.20000000e-01  1.82281913e-06  7.20000000e-01  6.72446595e-05  7.20000000e-01 -5.50740319e-16  7.20000000e-01  7.32457413e-18 
 7.30000000e-01  7.35342056e-06  7.30000000e-01  1.93580531e-06  7.30000000e-01  7.10424522e-05  7.30000000e-01 -5.68815422e-16  7.30000000e-01  7.56825031e-18 
 7.40000000e-01  8.08247980e-06  7.40000000e-01  2.04828219e-06  7.40000000e-01  7.47749164e-05  7.40000000e-01 -5.85675182e-16  7.40000000e-01  7.79583420e-18 
 7.50000000e-01  8.84849056e-06  7.50000000e-01  2.15997878e-06  7.50000000e-01  7.84332550e-05  7.50000000e-01 -6.01327416e-16  7.50000000e-01  8.00738941e-18 
 7.60000000e-01  9.65067566e-06  7.60000000e-01  2.27066744e-06  7.60000000e-01  8.20106449e-05  7.60000000e-01 -6.15798698e-16  7.60000000e-01  8.20323369e-18 
 7.70000000e-01  1.04881987e-05  7.70000000e-01  2.38016008e-06  7.70000000e-01  8.55020202e-05  7.70000000e-01 -6.29130502e-16  7.70000000e-01  8.38388797e-18 
 7.80000000e-01  1.13601805e-05  7.80000000e-01  2.48830411e-06  7.80000000e-01  8.89038524e-05  7.80000000e-01 -6.41375513e-16  7.80000000e-01  8.55002752e-18 
 7.90000000e-01  1.22657136e-05  7.90000000e-01  2.59497840e-06  7.90000000e-01  9.22139356e-05  7.90000000e-01 -6.52594285e-16  7.90000000e-01  8.70243717e-18 
 8.00000000e-01  1.32038740e-05  8.00000000e-01  2.70008931e-06  8.00000000e-01  9.54311820e-05  8.00000000e-01 -6.62852307e-16  8.00000000e-01  8.84197207e-18 
 8.10000000e-01  1.41737318e-05  8.10000000e-01  2.80356695e-06  8.10000000e-01  9.85554336e-05  8.10000000e-01 -6.72217544e-16  8.10000000e-01  8.96952457e-18 
 8.20000000e-01  1.51743594e-05  8.20000000e-01  2.90536174e-06  8.20000000e-01  1.01587291e-04  8.20000000e-01 -6.80758438e-16  8.20000000e-01  9.08599705e-18 
 8.30000000e-01  1.62048386e-05  8.30000000e-01  3.00544121e-06  8.30000000e-01  1.04527960e-04  8.30000000e-01 -6.88542346e-16  8.30000000e-01  9.19228070e-18 
