 5.80000000e-01  1.46030963e-07  5.80000000e-01  3.31926090e-08  5.80000000e-01  3.28593505e-06  5.80000000e-01 -1.62272164e-16  5.80000000e-01  5.44116160e-19 
 5.90000000e-01  1.82467927e-07  5.90000000e-01  4.07321576e-08  5.90000000e-01  4.02272455e-06  5.90000000e-01 -1.82170568e-16  5.90000000e-01  6.09883770e-19 
 6.00000000e-01  2.26935650e-07  6.00000000e-01  4.96517796e-08  6.00000000e-01  4.89473006e-06  6.00000000e-01 -2.03840327e-16  6.00000000e-01  6.81573162e-19 
 6.10000000e-01  2.80863935e-07  6.10000000e-01  6.01026756e-08  6.10000000e-01  5.91736470e-06  6.10000000e-01 -2.27289621e-16  6.10000000e-01  7.59225085e-19 
 6.20000000e-01  3.45831376e-07  6.20000000e-01  7.22246995e-08  6.20000000e-01  7.10481548e-06  6.20000000e-01 -2.52491914e-16  6.20000000e-01  8.42765395e-19 
 6.30000000e-01  4.23548088e-07  6.30000000e-01  8.61386839e-08  6.30000000e-01  8.46902951e-06  6.30000000e-01 -2.79381580e-16  6.30000000e-01  9.31989971e-19 
 6.40000000e-01  5.15828153e-07  6.40000000e-01  1.01939085e-07  6.40000000e-01  1.00186966e-05  6.40000000e-01 -3.07850908e-16  6.40000000e-01  1.02655415e-18 
 6.50000000e-01  6.24552480e-07  6.50000000e-01  1.19687832e-07  6.50000000e-01  1.17583706e-05  6.50000000e-01 -3.37749008e-16  6.50000000e-01  1.12596841e-18 
 6.60000000e-01  7.51624160e-07  6.60000000e-01  1.39410194e-07  6.60000000e-01  1.36878697e-05  6.60000000e-01 -3.68883024e-16  6.60000000e-01  1.22960170e-18 
 6.70000000e-01  8.98919661e-07  6.70000000e-01  1.61093200e-07  6.70000000e-01  1.58020563e-05  6.70000000e-01 -4.01021889e-16  6.70000000e-01  1.33669330e-18 
 6.80000000e-01  1.06823991e-06  6.80000000e-01  1.84686786e-07  6.80000000e-01  1.80910342e-05  6.80000000e-01 -4.33902611e-16  6.80000000e-01  1.44637317e-18 
